Name,Rating,Number of Reviews,Category,Address,Lat/Long,Price,lat,long
china-express-westerville,2,1,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '55 W Schrock Rd', 'address2': '', 'address3': '', 'city': 'Westerville', 'zip_code': '43081', 'country': 'US', 'state': 'OH', 'display_address': ['55 W Schrock Rd', 'Westerville, OH 43081']}","{'latitude': 40.1091194, 'longitude': -82.9274521}",No recorded price,40.1091194,-82.9274521
golden-china-express-worthington,3,14,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '453 E Wilson Bridge Rd', 'address2': None, 'address3': None, 'city': 'Worthington', 'zip_code': '43085', 'country': 'US', 'state': 'OH', 'display_address': ['453 E Wilson Bridge Rd', 'Worthington, OH 43085']}","{'latitude': 40.1086, 'longitude': -82.99912}",$$,40.1086,-82.99912
happy-dragon-reynoldsburg,2,12,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '7332 E Main St', 'address2': '', 'address3': '', 'city': 'Reynoldsburg', 'zip_code': '43068', 'country': 'US', 'state': 'OH', 'display_address': ['7332 E Main St', 'Reynoldsburg, OH 43068']}","{'latitude': 39.9554482, 'longitude': -82.8024826}",$,39.9554482,-82.8024826
golden-china-powell,3,7,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '9673 Sawmill Rd', 'address2': '', 'address3': '', 'city': 'Powell', 'zip_code': '43065', 'country': 'US', 'state': 'OH', 'display_address': ['9673 Sawmill Rd', 'Powell, OH 43065']}","{'latitude': 40.157462, 'longitude': -83.0884328}",$$,40.157462,-83.0884328
china-wok-marysville,3,16,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '310 E 5th St', 'address2': '', 'address3': '', 'city': 'Marysville', 'zip_code': '43040', 'country': 'US', 'state': 'OH', 'display_address': ['310 E 5th St', 'Marysville, OH 43040']}","{'latitude': 40.2362774312496, 'longitude': -83.3641190081835}",$,40.23627743,-83.36411901
super-buffet-hilliard,1,1,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'address1': '1724 Hilliard Rome Rd', 'address2': None, 'address3': None, 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['1724 Hilliard Rome Rd', 'Hilliard, OH 43026']}","{'latitude': 39.9864001572132, 'longitude': -83.1510289013386}",No recorded price,39.98640016,-83.1510289
asian-cafe-marysville,3,12,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '601 Colemans Xing', 'address2': None, 'address3': None, 'city': 'Marysville', 'zip_code': '43040', 'country': 'US', 'state': 'OH', 'display_address': ['601 Colemans Xing', 'Marysville, OH 43040']}","{'latitude': 40.2317008972168, 'longitude': -83.343620300293}",$,40.2317009,-83.3436203
hunan-king-canal-winchester,3,6,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '3628 Gender Rd', 'address2': '', 'address3': '', 'city': 'Canal Winchester', 'zip_code': '43110', 'country': 'US', 'state': 'OH', 'display_address': ['3628 Gender Rd', 'Canal Winchester, OH 43110']}","{'latitude': 39.9073675274849, 'longitude': -82.8244800120592}",$,39.90736753,-82.82448001
shanghai-chinese-restaurant-delaware,3.5,18,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '829 N Houk Rd', 'address2': '', 'address3': '', 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['829 N Houk Rd', 'Delaware, OH 43015']}","{'latitude': 40.3120883, 'longitude': -83.1094103}",$,40.3120883,-83.1094103
canton-chinese-restaurant-delaware,3,13,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '191 S Sandusky St', 'address2': '', 'address3': '', 'city': 'Delaware', 'zip_code': '43015', 'country': 'US', 'state': 'OH', 'display_address': ['191 S Sandusky St', 'Delaware, OH 43015']}","{'latitude': 40.2925971150398, 'longitude': -83.0682304501534}",$,40.29259712,-83.06823045
china-buffet-lancaster,3.5,10,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'buffets', 'title': 'Buffets'}]","{'address1': '1273 N Memorial Dr', 'address2': '', 'address3': '', 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['1273 N Memorial Dr', 'Lancaster, OH 43130']}","{'latitude': 39.728524, 'longitude': -82.612517}",$,39.728524,-82.612517
mark-pis-express-lancaster-4,2.5,6,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'address1': '1367 Ety Rd NW', 'address2': None, 'address3': None, 'city': 'Lancaster', 'zip_code': '43130', 'country': 'US', 'state': 'OH', 'display_address': ['1367 Ety Rd NW', 'Lancaster, OH 43130']}","{'latitude': 39.73865, 'longitude': -82.6395299}",$$,39.73865,-82.6395299
louies-grill-hilliard,3.5,96,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'address1': '4453 Cemetery Rd', 'address2': '', 'address3': '', 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['4453 Cemetery Rd', 'Hilliard, OH 43026']}","{'latitude': 40.0316772460938, 'longitude': -83.1352767944336}",$$,40.03167725,-83.13527679
zoe-cafe-columbus,3,134,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'address1': '2376 E Main St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43209', 'country': 'US', 'state': 'OH', 'display_address': ['2376 E Main St', 'Columbus, OH 43209']}","{'latitude': 39.9573429186498, 'longitude': -82.9354059303452}",$$,39.95734292,-82.93540593
philco-bar-diner-columbus,4,222,"[{'alias': 'diners', 'title': 'Diners'}]","{'address1': '747 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['747 N High St', 'Columbus, OH 43215']}","{'latitude': 39.9777107, 'longitude': -83.00383}",$$,39.9777107,-83.00383
cap-city-fine-diner-and-bar-columbus,4,414,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'address1': '1299 Olentangy River Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1299 Olentangy River Rd', 'Columbus, OH 43212']}","{'latitude': 39.9864202059625, 'longitude': -83.0250615975532}",$$,39.98642021,-83.0250616
dk-diner-columbus,4,250,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'donuts', 'title': 'Donuts'}]","{'address1': '1715 W 3rd Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['1715 W 3rd Ave', 'Columbus, OH 43212']}","{'latitude': 39.98515, 'longitude': -83.0516899}",$,39.98515,-83.0516899
jacks-downtown-diner-columbus,4.5,36,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cafes', 'title': 'Cafes'}]","{'address1': '52 E Lynn St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['52 E Lynn St', 'Columbus, OH 43215']}","{'latitude': 39.9632542021261, 'longitude': -82.9990497699393}",$,39.9632542,-82.99904977
grandview-diner-columbus,4.5,3,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'address1': '648 Grandview Ave', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['648 Grandview Ave', 'Columbus, OH 43215']}","{'latitude': 39.9710361, 'longitude': -83.0457246}",$$,39.9710361,-83.0457246
mccarthys-wildflower-caf_-and-catering-columbus-2,4,138,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'address1': '3420 Indianola Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['3420 Indianola Ave', 'Columbus, OH 43214']}","{'latitude': 40.0336112976074, 'longitude': -83.0005187988281}",$,40.0336113,-83.0005188
nancys-home-cooking-columbus,4,132,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '3133 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43202', 'country': 'US', 'state': 'OH', 'display_address': ['3133 N High St', 'Columbus, OH 43202']}","{'latitude': 40.0261268615723, 'longitude': -83.0147323608398}",$,40.02612686,-83.01473236
golden-donuts-and-diner-columbus,4.5,26,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'address1': '1928 Lockbourne Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43207', 'country': 'US', 'state': 'OH', 'display_address': ['1928 Lockbourne Rd', 'Columbus, OH 43207']}","{'latitude': 39.9260724149608, 'longitude': -82.9647890515899}",$,39.92607241,-82.96478905
cafe-illyria-columbus-2,4.5,32,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'address1': '214 E State St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['214 E State St', 'Columbus, OH 43215']}","{'latitude': 39.96099, 'longitude': -82.99449}",$,39.96099,-82.99449
tommys-diner-columbus,4.5,122,"[{'alias': 'diners', 'title': 'Diners'}]","{'address1': '914 W Broad St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43222', 'country': 'US', 'state': 'OH', 'display_address': ['914 W Broad St', 'Columbus, OH 43222']}","{'latitude': 39.95937, 'longitude': -83.02503}",$,39.95937,-83.02503
georges-beechwold-diner-columbus,4,144,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '4408 Indianola Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['4408 Indianola Ave', 'Columbus, OH 43214']}","{'latitude': 40.05462, 'longitude': -83.00001}",$,40.05462,-83.00001
jack-and-bennys-downtown-diner-columbus,3,42,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]","{'address1': '12 E Broad St', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43215', 'country': 'US', 'state': 'OH', 'display_address': ['12 E Broad St', 'Columbus, OH 43215']}","{'latitude': 39.9623935967376, 'longitude': -83.0003119380536}",$$,39.9623936,-83.00031194
blue-danube-columbus,3.5,138,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}]","{'address1': '2439 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43202', 'country': 'US', 'state': 'OH', 'display_address': ['2439 N High St', 'Columbus, OH 43202']}","{'latitude': 40.01198, 'longitude': -83.01093}",$,40.01198,-83.01093
fitzys-diner-columbus-3,2.5,22,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '2550 Bethel Rd', 'address2': '', 'address3': None, 'city': 'Columbus', 'zip_code': '43220', 'country': 'US', 'state': 'OH', 'display_address': ['2550 Bethel Rd', 'Columbus, OH 43220']}","{'latitude': 40.0663853640312, 'longitude': -83.0870299831894}",$$,40.06638536,-83.08702998
fitzys-old-fashioned-diner-columbus,3,60,"[{'alias': 'diners', 'title': 'Diners'}]","{'address1': '1487 Schrock Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43229', 'country': 'US', 'state': 'OH', 'display_address': ['1487 Schrock Rd', 'Columbus, OH 43229']}","{'latitude': 40.1048779203806, 'longitude': -82.9765176773071}",$,40.10487792,-82.97651768
aris-diner-columbus,3.5,21,"[{'alias': 'diners', 'title': 'Diners'}]","{'address1': '1425 Frank Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43223', 'country': 'US', 'state': 'OH', 'display_address': ['1425 Frank Rd', 'Columbus, OH 43223']}","{'latitude': 39.9168499, 'longitude': -83.04016}",$,39.9168499,-83.04016
waffle-house-columbus-10,3,21,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '1405 N Cassady Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43219', 'country': 'US', 'state': 'OH', 'display_address': ['1405 N Cassady Ave', 'Columbus, OH 43219']}","{'latitude': 39.9985, 'longitude': -82.93066}",$,39.9985,-82.93066
delaneys-diner-westerville,4.5,49,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '5916 Westerville Rd', 'address2': '', 'address3': None, 'city': 'Westerville', 'zip_code': '43081', 'country': 'US', 'state': 'OH', 'display_address': ['5916 Westerville Rd', 'Westerville, OH 43081']}","{'latitude': 40.0935733296033, 'longitude': -82.9243170696818}",$,40.09357333,-82.92431707
chef-o-nette-restaurant-columbus,3.5,54,"[{'alias': 'diners', 'title': 'Diners'}]","{'address1': '2090 Tremont Ctr', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43221', 'country': 'US', 'state': 'OH', 'display_address': ['2090 Tremont Ctr', 'Columbus, OH 43221']}","{'latitude': 40.0134153, 'longitude': -83.0688994}",$,40.0134153,-83.0688994
cap-city-fine-diner-and-bar-gahanna,4,170,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'address1': '1301 Stoneridge Dr', 'address2': '', 'address3': '', 'city': 'Gahanna', 'zip_code': '43230', 'country': 'US', 'state': 'OH', 'display_address': ['1301 Stoneridge Dr', 'Gahanna, OH 43230']}","{'latitude': 40.05211, 'longitude': -82.8659949}",$$,40.05211,-82.8659949
westerville-grill-westerville,4,129,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]","{'address1': '59 S State St', 'address2': '', 'address3': '', 'city': 'Westerville', 'zip_code': '43081', 'country': 'US', 'state': 'OH', 'display_address': ['59 S State St', 'Westerville, OH 43081']}","{'latitude': 40.124336, 'longitude': -82.931396}",$,40.124336,-82.931396
dennys-columbus-5,3.5,23,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '3025 Olentangy River Rd', 'address2': None, 'address3': None, 'city': 'Columbus', 'zip_code': '43202', 'country': 'US', 'state': 'OH', 'display_address': ['3025 Olentangy River Rd', 'Columbus, OH 43202']}","{'latitude': 40.02182, 'longitude': -83.02599}",$,40.02182,-83.02599
sloopys-diner-columbus,3.5,31,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'address1': '1739 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1739 N High St', 'Columbus, OH 43201']}","{'latitude': 39.9978793412447, 'longitude': -83.0077204853296}",$,39.99787934,-83.00772049
grill-and-skillet-diner-columbus,3.5,27,"[{'alias': 'diners', 'title': 'Diners'}]","{'address1': '2924 E Main St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43209', 'country': 'US', 'state': 'OH', 'display_address': ['2924 E Main St', 'Columbus, OH 43209']}","{'latitude': 39.95698, 'longitude': -82.92019}",$,39.95698,-82.92019
louies-daybreak-diner-columbus-2,4,18,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}]","{'address1': '1168 E Weber Rd', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43211', 'country': 'US', 'state': 'OH', 'display_address': ['1168 E Weber Rd', 'Columbus, OH 43211']}","{'latitude': 40.0234944373369, 'longitude': -82.9805550724268}",$,40.02349444,-82.98055507
king-avenue-five-columbus-4,3.5,72,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'diners', 'title': 'Diners'}]","{'address1': '945 King Ave', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43212', 'country': 'US', 'state': 'OH', 'display_address': ['945 King Ave', 'Columbus, OH 43212']}","{'latitude': 39.99101, 'longitude': -83.03192}",$$,39.99101,-83.03192
olympic-diner-hilliard-2,3.5,14,"[{'alias': 'diners', 'title': 'Diners'}]","{'address1': '5454 Roberts Rd', 'address2': '', 'address3': None, 'city': 'Hilliard', 'zip_code': '43026', 'country': 'US', 'state': 'OH', 'display_address': ['5454 Roberts Rd', 'Hilliard, OH 43026']}","{'latitude': 40.00436, 'longitude': -83.15441}",$,40.00436,-83.15441
dans-drive-in-columbus,3.5,58,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '1881 S High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43207', 'country': 'US', 'state': 'OH', 'display_address': ['1881 S High St', 'Columbus, OH 43207']}","{'latitude': 39.92363, 'longitude': -82.99569}",$,39.92363,-82.99569
waffle-house-columbus-27,3.5,14,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'waffles', 'title': 'Waffles'}]","{'address1': '900  Wilson Rd', 'address2': None, 'address3': '', 'city': 'Columbus', 'zip_code': '43204', 'country': 'US', 'state': 'OH', 'display_address': ['900  Wilson Rd', 'Columbus, OH 43204']}","{'latitude': 39.97173, 'longitude': -83.09755}",$,39.97173,-83.09755
michaels-goody-boy-diner-columbus,2.5,114,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]","{'address1': '1144 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43201', 'country': 'US', 'state': 'OH', 'display_address': ['1144 N High St', 'Columbus, OH 43201']}","{'latitude': 39.9857025146484, 'longitude': -83.0048370361328}",$,39.98570251,-83.00483704
tee-jayes-country-place-columbus,3,58,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'address1': '4910 N High St', 'address2': '', 'address3': '', 'city': 'Columbus', 'zip_code': '43214', 'country': 'US', 'state': 'OH', 'display_address': ['4910 N High St', 'Columbus, OH 43214']}","{'latitude': 40.06276, 'longitude': -83.01895}",$,40.06276,-83.01895
